Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"QV Luong","Determining the Physiological Contribution of Adipocyte Subpopulations",2019,"","search.proquest.com","https://search.proquest.com/openview/c9dcf93d0f5bcf1e0ae33f16dd314138/1?pq-origsite=gscholar&cbl=18750&diss=y","",437,"2023-07-13 17:55:37","BOOK","","","",,,,,0,0.00,0,1,4,"… and HFD-fed Wt1CreERT2/ROSA26mTmG mice. ...… vessel density in perigonadal and mesenteric depots between Type 1 and control subpopulations in both chow and high-fat diet (HFD…","https://search.proquest.com/openview/c9dcf93d0f5bcf1e0ae33f16dd314138/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:EP9XKRw_jX4J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"COF SESSION","MONDAY, 22 MAY 2017",2017,"J Vasc Res","karger.com","https://karger.com/jvr/article-pdf/54/Suppl.%201/1/3041884/000471944.pdf","",438,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,1,6,"… atherosclerotic plaques induced by HFD in NEdeficient mice. Importantly, pharmacological … In mice, loss of Tbx1 is associated with a strong reduction in lymphatic vessel density in most …","https://scholar.archive.org/work/pmay645a7fhmlm3fz4bl6gzilu/access/wayback/https://www.karger.com/Article/Pdf/471944","https://scholar.google.com/scholar?q=related:Rcz9UKXnc2YJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
10,"J Guo, W Fu","Immune regulation of islet homeostasis and adaptation",2020,"Journal of Molecular Cell Biology","academic.oup.com","https://academic.oup.com/jmcb/article-abstract/12/10/764/5813714","https://scholar.google.com/scholar?cites=3685592752480352239&as_sdt=2005&sciodt=2007&hl=en",439,"2023-07-13 17:55:37","","","","",,,,,10,3.33,5,2,3,"… (2019) reassessed the infiltration of monocytes using HFD models. Indeed, they found that purified and track-mark labeled monocytes can be found within the pancreas of HFD mice …","https://academic.oup.com/jmcb/article/12/10/764/5813714","https://scholar.google.com/scholar?q=related:73dYzhTbJTMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
71,"F Omran, M Christian","Inflammatory signaling and brown fat activity",2020,"Frontiers in Endocrinology","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fendo.2020.00156/full","https://scholar.google.com/scholar?cites=17821394086095733842&as_sdt=2005&sciodt=2007&hl=en",440,"2023-07-13 17:55:37","HTML","10.3389/fendo.2020.00156","","",,,,,71,23.67,36,2,3,"… results in reduction of BAT mass, vessel density, and eventually loss of thermogenesis … Ccl2) in mice exposed to HFD. Furthermore, the BAT of fractalkine receptor deficient mice shows …","https://www.frontiersin.org/articles/10.3389/fendo.2020.00156/full","https://scholar.google.com/scholar?q=related:UsT7339PUvcJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
5,"Z Guo, X Wu, W Fan","Clarifying the effects of diabetes on the cerebral circulation: Implications for stroke recovery and beyond",2021,"Brain Research Bulletin","Elsevier","https://www.sciencedirect.com/science/article/pii/S0361923021000691","https://scholar.google.com/scholar?cites=11563348605718160993&as_sdt=2005&sciodt=2007&hl=en",441,"2023-07-13 17:55:37","HTML","","","",,,,,5,2.50,2,3,2,"… Another study examined that endothelial dysfunction produced by HFD occurred in a temporal … It has been examined that db/db mice sustain a persistent reduction of blood flow in the …","https://www.sciencedirect.com/science/article/pii/S0361923021000691","https://scholar.google.com/scholar?q=related:YebWqUpEeaAJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"NJ Hanne","Characterizing Osteovascular Structure and Function with High Fat Diet-Induced Obesity and Stroke",2019,"","search.proquest.com","https://search.proquest.com/openview/393b0490c08cce4b3ca87df56a1ae97a/1?pq-origsite=gscholar&cbl=18750&diss=y","",442,"2023-07-13 17:55:37","BOOK","","","",,,,,0,0.00,0,1,4,"… HFD mice than CFD mice at every time point. B) Weekly fasting glucose concentration tended to be higher in HFD mice… A) Stroke increased blood vessel density while exercise mitigated …","https://search.proquest.com/openview/393b0490c08cce4b3ca87df56a1ae97a/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:RWe1M4mlLVwJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
21,"MO Deguise, L Chehade, R Kothary","Metabolic dysfunction in spinal muscular atrophy",2021,"International Journal of Molecular …","mdpi.com","https://www.mdpi.com/1422-0067/22/11/5913","https://scholar.google.com/scholar?cites=1413439908741590075&as_sdt=2005&sciodt=2007&hl=en",443,"2023-07-13 17:55:37","","","","",,,,,21,10.50,7,3,2,"… female mice fed a high-fat diet (HFD) [114]. However, it took up to 16 weeks with an HFD and 40 weeks on normal chow and was of macrovesicular type [114]. In addition, these mice …","https://www.mdpi.com/1422-0067/22/11/5913/pdf","https://scholar.google.com/scholar?q=related:OyzntxuMnRMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"C Tseng","Mobilization of Adipose Stromal Cells in Obesity and Cancer by SPARC and its Proteolytic Isoforms",2015,"","digitalcommons.library.tmc.edu","https://digitalcommons.library.tmc.edu/utgsbs_dissertations/637/","",444,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,1,8,"… Similar to the no color mice, chimeric GFP-RFP mice placed on HFD or LFD were … of tumor vessel density, width and pericytes coverage between obese and lean. Vessel density was …","https://digitalcommons.library.tmc.edu/cgi/viewcontent.cgi?article=1672&context=utgsbs_dissertations","https://scholar.google.com/scholar?q=related:iEHpkZRJNRMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
337,"B Fisslthaler, I Fleming","Activation and signaling by the AMP-activated protein kinase in endothelial cells",2009,"Circulation research","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circresaha.109.201590","https://scholar.google.com/scholar?cites=7896142446187973171&as_sdt=2005&sciodt=2007&hl=en",445,"2023-07-13 17:55:37","","10.1161/circresaha.109.201590","","",,,,,337,24.07,169,2,14,"… /presenilin 2 mice could underlie the vascular dysfunction (elevated levels of VEGF and increased brain endothelial cell division but abnormally low brain vessel density) observed in …","https://www.ahajournals.org/doi/full/10.1161/circresaha.109.201590","https://scholar.google.com/scholar?q=related:MwrrILi7lG0J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
1,"C Garcia-Ruiz, A Morales, ...","Role of Sphingolipids in Liver Cancer",2015,"Bioactive Sphingolipids in …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-20750-6_9","https://scholar.google.com/scholar?cites=12311071272288866619&as_sdt=2005&sciodt=2007&hl=en",446,"2023-07-13 17:55:37","","10.1007/978-3-319-20750-6_9","","",,,,,1,0.13,0,3,8,"… ASMase −/− mice fed HFD for 12 weeks were resistant to HFD-… These findings translated to resistance to HFD-mediated … decreased tumor blood vessel density compared to sorafenib. …","http://ndl.ethernet.edu.et/bitstream/123456789/57023/1/Yusuf%20A.%20Hannun_2015.pdf#page=196","https://scholar.google.com/scholar?q=related:O1FLZRi22aoJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
23,"S Gencer, EPC van der Vorst, M Aslani, ...","Atypical chemokine receptors in cardiovascular disease",2019,"Thrombosis and …","thieme-connect.com","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0038-1676988","https://scholar.google.com/scholar?cites=12169987825437003053&as_sdt=2005&sciodt=2007&hl=en",447,"2023-07-13 17:55:37","HTML","10.1055/s-0038-1676988","","",,,,,23,5.75,6,4,4,"… -regulated in the aorta of Apoe −/− mice fed a high-fat diet (HFD).[16] As mentioned above, … -type mice, and its expression in these vessels was increased in the aortas of Apoe −/− mice …","https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0038-1676988","https://scholar.google.com/scholar?q=related:LU0AqHJ75KgJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"JE Turner","A Phenomic Perspective on Factors In fl uencing Breast Cancer Treatment: Integrating Aging and Lifestyle in Blood and Tissue Biomarker Pro fi ling",,"pure-oai.bham.ac.uk","","http://pure-oai.bham.ac.uk/ws/portalfiles/portal/185763482/fimmu_11_616188.pdf","",448,"2023-07-13 17:55:37","PDF","","","",,,,,0,0.00,0,1,,"… an increase in tumor blood vessel density, function and maturity… For example, a study in 50 athymic female mice evaluated … In this study, mice were athymic and therefore lacking T cells, …","http://pure-oai.bham.ac.uk/ws/portalfiles/portal/185763482/fimmu_11_616188.pdf","https://scholar.google.com/scholar?q=related:SctsLgQmjqwJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
124,"G Martinez-Santibañez, ...","Macrophages and the regulation of adipose tissue remodeling",2014,"Annual review of …","annualreviews.org","https://www.annualreviews.org/doi/abs/10.1146/annurev-nutr-071812-161113","https://scholar.google.com/scholar?cites=14508599155451807626&as_sdt=2005&sciodt=2007&hl=en",449,"2023-07-13 17:55:37","","10.1146/annurev-nutr-071812-161113","","",,,,,124,13.78,62,2,9,"… Mice were generated that lacked leptin and overexpressed adiponectin. In this setting, the mice … Conversely, overexpression of VEGF in adipose tissue increases blood vessel density …","https://www.annualreviews.org/doi/full/10.1146/annurev-nutr-071812-161113","https://scholar.google.com/scholar?q=related:isc84Q_mWMkJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
19,"A Gumà, F Díaz-Sáez, M Camps, A Zorzano","Neuregulin, an effector on mitochondria metabolism that preserves insulin sensitivity",2020,"Frontiers in physiology","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fphys.2020.00696/full","https://scholar.google.com/scholar?cites=16774851823619250358&as_sdt=2005&sciodt=2007&hl=en",450,"2023-07-13 17:55:37","HTML","10.3389/fphys.2020.00696","","",,,,,19,6.33,5,4,3,"… vessel density (Nugroho et al., 2018b). As previously described, NRG-4 transgenic mice subjected to a HFD … In addition, transgenic mice have a higher insulin sensitivity and glucose …","https://www.frontiersin.org/articles/10.3389/fphys.2020.00696/full","https://scholar.google.com/scholar?q=related:tpijSts-zOgJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"A Yan","The Role of CD73 in Glioblastoma Pathogenesis and Anti-Glioblastoma Immune Response",2019,"","search.proquest.com","https://search.proquest.com/openview/96421b2041c2ebdc0dfd043763d6e92e/1?pq-origsite=gscholar&cbl=18750&diss=y","",451,"2023-07-13 17:55:37","HTML","","","",,,,,0,0.00,0,1,4,"… /Y mice had reduced tumor size and invasiveness and decreased tumor vessel density compared with GBYbearing WT mice. … the CD73YFLK mice from the CD73Y/Y mice by enforcing …","https://search.proquest.com/openview/96421b2041c2ebdc0dfd043763d6e92e/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:V88aNMOU4rkJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
18,"M Choudhary, S Safe, G Malek","Suppression of aberrant choroidal neovascularization through activation of the aryl hydrocarbon receptor",2018,"… et Biophysica Acta (BBA)-Molecular Basis …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925443918300723","https://scholar.google.com/scholar?cites=9354105535672527054&as_sdt=2005&sciodt=2007&hl=en",452,"2023-07-13 17:55:37","HTML","","","",,,,,18,3.60,6,3,5,"… mice with leflunomide and flutamide as monotherapy was able to alleviate the severity of laser-induced lesions in aged wild-type mice… is effective at reducing tumor vessel density [57]. It …","https://www.sciencedirect.com/science/article/pii/S0925443918300723","https://scholar.google.com/scholar?q=related:zqhGrWx10IEJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"Y Chen, X Li, J Zhang, M Zhang, S Adlat, ...","Regulation of adipose tissue development and energy metabolism by VEGFB isoforms",2023,"Journal of …","joe.bioscientifica.com","https://joe.bioscientifica.com/view/journals/joe/258/1/JOE-22-0329.xml","",453,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,6,1,"… (HFD) would have the same effect and may resist HFD-induced obesity. To test this, mice were fed with HFD … 167 mice and Vegfb 186 mice are both leaner than WT mice, and Vegfb 186 …","https://www.researchgate.net/profile/Salah-Adlat/publication/370127591_Regulation_of_adipose_tissue_development_and_energy_metabolism_by_VEGFB_isoforms/links/64945747b9ed6874a5cf66e7/Regulation-of-adipose-tissue-development-and-energy-metabolism-by-VEGFB-isoforms.pdf","https://scholar.google.com/scholar?q=related:TcDLOtP5-cAJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
76,"Y Fu, JA Nagy, LF Brown, SC Shih, ...","Proteolytic cleavage of versican and involvement of ADAMTS-1 in VEGF-A/VPF-induced pathological angiogenesis",2011,"… of Histochemistry & …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1369/0022155411401748","https://scholar.google.com/scholar?cites=12453696307220300413&as_sdt=2005&sciodt=2007&hl=en",454,"2023-07-13 17:55:37","","10.1369/0022155411401748","","",,,,,76,6.33,15,5,12,"… VEGF-A-induced pathological angiogenesis can be mimicked in immunoincompetent mice with an adenoviral vector expressing VEGF-A 164 (Ad-VEGF-A 164 ). The initial step is …","https://journals.sagepub.com/doi/full/10.1369/0022155411401748","https://scholar.google.com/scholar?q=related:fcJ1FM9q1KwJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"DS Reid","Consequences of external factors on placental and offspring development and using melatonin as a potential therapeutic",2021,"","search.proquest.com","https://search.proquest.com/openview/cb394c1238891d1e3a73193770c676a6/1?pq-origsite=gscholar&cbl=18750&diss=y","",455,"2023-07-13 17:55:37","BOOK","","","",,,,,0,0.00,0,1,2,"… In this study, five-week old C57/BL6 mice were fed either a high-fat diet (HFD) or a … melatonin improved glucose tolerance in HFD-fed mice due to observed lower plasma glucose …","https://search.proquest.com/openview/cb394c1238891d1e3a73193770c676a6/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:nN0r7J5VXcYJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
30,"SC Russo, F Salas-Lucia, AC Bianco","Deiodinases and the metabolic code for thyroid hormone action",2021,"Endocrinology","academic.oup.com","https://academic.oup.com/endo/article-abstract/162/8/bqab059/6171212","https://scholar.google.com/scholar?cites=2806616054458908345&as_sdt=2005&sciodt=2007&hl=en",456,"2023-07-13 17:55:37","","","","",,,,,30,15.00,10,3,2,"… Angiogenesis allows vessel density to reach the metabolic demands … Feeding on a HFD normally affects the expression of … Astro-D2KO mice (mice in which Dio2 has been inactivated in …","https://academic.oup.com/endo/article/162/8/bqab059/6171212","https://scholar.google.com/scholar?q=related:uX7ucm4a8yYJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
43,"A Rauf, A Olatunde, M Imran, FA Alhumaydhi, ...","Honokiol: A review of its pharmacological potential and therapeutic insights",2021,"Phytomedicine","Elsevier","https://www.sciencedirect.com/science/article/pii/S0944711321001902","https://scholar.google.com/scholar?cites=1795981728777123223&as_sdt=2005&sciodt=2007&hl=en",457,"2023-07-13 17:55:37","HTML","","","",,,,,43,21.50,9,5,2,"… of HKL against mice fed high-fat diet (HFD) model called C57BL/6J mice through multiple … down-regulated in septic mice treated with HKL as compared to CLP septic mice. experimental …","https://www.sciencedirect.com/science/article/pii/S0944711321001902","https://scholar.google.com/scholar?q=related:lzXa5t2b7BgJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"YK Pin","Remodelling of Lymphatic System in Chronic Inflammatory Diseases",2017,"","search.proquest.com","https://search.proquest.com/openview/254c10ac5492466a3d7349a55e5fbffa/1?pq-origsite=gscholar&cbl=2026366&diss=y","",458,"2023-07-13 17:55:37","HTML","","","",,,,,0,0.00,0,1,6,"… mice. Figure 6.1 Effects of ezetimibe treatment on plasma and lymph cholesterol and atherosclerosis in ApoE-/- mice… a tendency between lymphatic vessel density and the formation of …","https://search.proquest.com/openview/254c10ac5492466a3d7349a55e5fbffa/1?pq-origsite=gscholar&cbl=2026366&diss=y","https://scholar.google.com/scholar?q=related:yNbiiiJhT8gJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"BR Seo","Adipose Tissue And Its Role In Modulating The Mammary Tumor Microenvironment",2014,"","ecommons.cornell.edu","https://ecommons.cornell.edu/handle/1813/38763","",459,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,1,9,"Targeting cancer cells has been the primary focus of most cancer therapies, and only recently has the interaction of cancer cells with host stroma been recognized as a driving force for …","https://ecommons.cornell.edu/bitstream/handle/1813/38763/bs438.pdf?sequence=1","https://scholar.google.com/scholar?q=related:_keGqB72RAMJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"D Thomas, J Wells","Simultaneous phMRI measurement of cerebral perfusion and blood-cerebrospinal fluid barrier function using interleaved echo-time ASL C Perera1, I …",2022,"Metabolism","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9152589/","",460,"2023-07-13 17:55:37","HTML","","","",,,,,0,0.00,0,2,1,"… and female diabetic mice despite proximal reperfusion. When normalized to baseline, only male diabetic mice exhibited a significant flux difference compared to non-diabetic mice (16.8…","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9152589/","https://scholar.google.com/scholar?q=related:ttPb0fTtPmgJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
8,"R de Paula Martins, CK Lim, K Ghisoni, ...","Treating depression with exercise: The inflammasome inhibition perspective",2016,"J. Syst. Integr …","researchers.mq.edu.au","https://researchers.mq.edu.au/files/127143342/Publisher_version_open_access_.pdf","https://scholar.google.com/scholar?cites=5089946329956019131&as_sdt=2005&sciodt=2007&hl=en",461,"2023-07-13 17:55:37","PDF","","","",,,,,8,1.14,2,4,7,"… formation and blood vessel density and neurogenesis [63-66]… have been observed in mice submitted to voluntary exercise … with a high fat diet (HFD) by reducing the increase of NLRP3 …","https://researchers.mq.edu.au/files/127143342/Publisher_version_open_access_.pdf","https://scholar.google.com/scholar?q=related:u-vUKjgfo0YJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
7,"CM Courtney, EJ Onufer, KM Seiler, ...","An anatomic approach to understanding mechanisms of intestinal adaptation",2018,"Seminars in pediatric …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1055858618300532","https://scholar.google.com/scholar?cites=17280545741526826548&as_sdt=2005&sciodt=2007&hl=en",462,"2023-07-13 17:55:37","","","","",,,,,7,1.40,2,4,5,"… is prevented in Bax-mutant mice. With regards to regulation of … in villus capillary blood vessel density within the intestinal villi … models have shown that the addition of a high fat diet (HFD) …","","https://scholar.google.com/scholar?q=related:NH6YsMvU0O8J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
25,"R Donne, A Lujambio","The liver cancer immune microenvironment: Therapeutic implications for hepatocellular carcinoma",2022,"Hepatology","Wiley Online Library","https://aasldpubs.onlinelibrary.wiley.com/doi/abs/10.1002/hep.32740","https://scholar.google.com/scholar?cites=3672695622789649890&as_sdt=2005&sciodt=2007&hl=en",463,"2023-07-13 17:55:37","","10.1002/hep.32740","","",,,,,25,25.00,13,2,1,"… In tumor-bearing mice, TANs induced resistance to sorafenib … TAN depletion with anti-Ly6G antibody in tumor-bearing mice … bearing mice reduced tumor size and micro-vessel density at …","https://aasldpubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/hep.32740","https://scholar.google.com/scholar?q=related:4lWCzDUJ-DIJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"JJ Han","Investigating the Role of Adipocyte YAP in Glucose Homeostasis and Adipose Tissue Fibrosis",2021,"","search.proquest.com","https://search.proquest.com/openview/4944ed53449e6f269f89ba065898ff97/1?pq-origsite=gscholar&cbl=18750&diss=y","",464,"2023-07-13 17:55:37","HTML","","","",,,,,0,0.00,0,1,2,"… On a high-fat diet (HFD), adipocyte-specific YAP knockout mice show improved glucose tolerance compared to controls. Additionally, loss of adipocyte YAP protects against obesity-…","https://search.proquest.com/openview/4944ed53449e6f269f89ba065898ff97/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:Kvlcp7_pVSUJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
6,"B Maniyadath, Q Zhang, RK Gupta, S Mandrup","Adipose tissue at single-cell resolution",2023,"Cell Metabolism","cell.com","https://www.cell.com/cell-metabolism/pdf/S1550-4131(23)00038-4.pdf","https://scholar.google.com/scholar?cites=7115260958447201277&as_sdt=2005&sciodt=2007&hl=en",465,"2023-07-13 17:55:37","","","","",,,,,6,6.00,2,4,1,"… sex of the mice as well as the duration of the HFD feeding in … in adipocyte plasticity in different depots in response to HFD. … in a loss of overall blood vessel density. The identification of …","https://www.sciencedirect.com/science/article/pii/S1550413123000384","https://scholar.google.com/scholar?q=related:_WtzuCR8vmIJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"S Wang","Quantitative Ultrasound Molecular Imaging in Large Blood Vessel Environments",2016,"","scholar.archive.org","https://scholar.archive.org/work/lknmkb4csjcdjikzklyip6etkm/access/wayback/https://libraetd.lib.virginia.edu/downloads/c821gk120?filename=PhD_Dissertation_ShiyingWang_2016.pdf","",466,"2023-07-13 17:55:37","PDF","","","",,,,,0,0.00,0,1,7,"… The modulated ARF-based imaging was successfully implemented and validated in vitro in phantoms and in vivo in mice models. The proposed method demonstrated quantitative …","https://scholar.archive.org/work/lknmkb4csjcdjikzklyip6etkm/access/wayback/https://libraetd.lib.virginia.edu/downloads/c821gk120?filename=PhD_Dissertation_ShiyingWang_2016.pdf","https://scholar.google.com/scholar?q=related:mfHmPiHy87QJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"EV Morris, S Lwin, J Hocking, S Webb, ...","The cancer and bone society (CABS) annual conference Sheraton indianapolis hotel at keystone crossing. Indianapolis, Indiana. May 4-6, 2017",2018,"Journal of Bone …","cyberleninka.org","https://cyberleninka.org/article/n/1505083.pdf","",467,"2023-07-13 17:55:37","PDF","","","",,,,,0,0.00,0,5,5,"… /6 mice were fed a high fat (60 kcal% fat) or nutrient-matched control diet (10 kcal% fat) starting at 20 weeks of age. Mice receiving high fat diet (HFD) … in bone vessel density induced by …","https://cyberleninka.org/article/n/1505083.pdf","https://scholar.google.com/scholar?q=related:NxE6WJeac6wJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"A Rodrigue-Way","Regulation of lipid metabolism in adipocytes and hepatocytes by hexarelin through scavenger receptor CD36",2011,"","papyrus.bib.umontreal.ca","https://papyrus.bib.umontreal.ca/xmlui/handle/1866/5998","",468,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,1,12,"… This positive effect on macrophages was reproduced in apolipoprotein E-null mice on a high fat diet treated with hexarelin. A significant reduction in the size of atherosclerotic lesions …","https://papyrus.bib.umontreal.ca/xmlui/bitstream/handle/1866/5998/Rodrigue-Way_Amelie_2011_these.pdf?sequence=2","https://scholar.google.com/scholar?q=related:sRj3OiwwAJkJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"F Blei","Update March 2019",2019,"Lymphatic Research and Biology","liebertpub.com","https://www.liebertpub.com/doi/full/10.1089/lrb.2019.29063.fb","",469,"2023-07-13 17:55:37","","10.1089/lrb.2019.29063.fb","","",,,,,0,0.00,0,1,4,"… Diabetes- and high-fat diet (HFD)-induced intrarenal … Eight-week-old male C57BLKS/J db/db mice and HFD Spontaneously … Reduced lymphatic vessel density enhanced primary tumor …","","https://scholar.google.com/scholar?q=related:qImBpqzbrh4J:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"S Erener","Regulation of inflammation and glucose homeostasis by poly (ADP-ribose) polymerase 1 (PARP1)",2010,"","zora.uzh.ch","https://www.zora.uzh.ch/id/eprint/44916/","",470,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,1,13,"… Next we examined the expression profiles in liver from ND and HFD mice. No significant difference was observed for liver weights when normalized to body weight (Fig. 5A). …","https://www.zora.uzh.ch/id/eprint/44916/1/Haupt.pdf","https://scholar.google.com/scholar?q=related:Et2BHfzT4yEJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
0,"V Mani Mala","Phytochemical Investigation and Evaluation of Antiatherogenic &Antioxidant Activities of Cordia Obliqua in Wistar Rat Fed with High Fat Diet",2020,"","repository-tnmgrmu.ac.in","http://repository-tnmgrmu.ac.in/19255/","",471,"2023-07-13 17:55:37","","","","",,,,,0,0.00,0,1,3,"… In chick embryo model, caffeine and theacrine can significantly improve vessel density on … indices in mice fed with a highfat diet (HFD). EEP (50 mg/kg) was given orally to mice for 30 …","http://repository-tnmgrmu.ac.in/19255/1/261204920manimala.pdf","https://scholar.google.com/scholar?q=related:9IZ8t2FV0JQJ:scholar.google.com/&scioq=%22vessel+density%22+%22hfd%22+%22mice%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2023"
